year,state,district,crop,season,soil_type,irrigation,seed_variety,area,rainfall,temperature,fertilizer,pesticide,production,yield
2001,Odisha,Sundargarh,Sugarcane,Whole Year,Lateritic,Lift,Hybrid,10988.0,1672.5,24.73,1122204.44,2856.88,644007.0,52.85172414
2001,Odisha,Sundargarh,Sunflower,Kharif,Mixed Red & Yellow,Lift,Hybrid,460.0,1672.5,26.48,46979.8,119.6,200.0,0.568
2001,Odisha,Sundargarh,Sunflower,Rabi,Mixed Red & Yellow,Lift,Local,8940.0,1672.5,22.31333333,913042.2,2324.4,6850.0,0.664814815
2001,Odisha,Sundargarh,Sweet Potato,Whole Year,Mixed Red & Yellow,Lift,Local,38480.0,1672.5,24.73,3929962.4,10004.8,312850.0,8.193666667
2001,Odisha,Sundargarh,Tobacco,Whole Year,Mixed Red & Yellow,Tubewell,Local,5680.0,1672.5,24.73,580098.4,1476.8,3580.0,0.524
2001,Odisha,Sundargarh,Turmeric,Whole Year,Lateritic,Tubewell,Local,26420.0,1672.5,24.73,2698274.6,6869.2,59240.0,2.108
2001,Odisha,Sundargarh,Urad,Kharif,Lateritic,Lift,Hybrid,148934.0,1672.5,26.48,15210629.42,38722.84,44552.0,0.255333333
2001,Odisha,Sundargarh,Wheat,Rabi,Mixed Red & Yellow,Tubewell,Hybrid,6976.0,1672.5,22.31333333,712458.88,1813.76,10565.0,1.1288
2002,Odisha,Sundargarh,Arhar/Tur,Kharif,Mixed Red & Yellow,Tubewell,Local,114190.0,1102.8,26.684,10810367.3,28547.5,73450.0,0.665862069
2002,Odisha,Sundargarh,Arhar/Tur,Rabi,Lateritic,Lift,Local,70.0,1102.8,22.37666667,6626.9,17.5,50.0,0.65
2002,Odisha,Sundargarh,Bajra,Kharif,Lateritic,Tubewell,Hybrid,3760.0,1102.8,26.684,355959.2,940.0,1820.0,0.528333333
2002,Odisha,Sundargarh,Castor Seed,Kharif,Lateritic,Tubewell,Local,7830.0,1102.8,26.684,741266.1,1957.5,3610.0,0.463913043
2002,Odisha,Sundargarh,Castor Seed,Rabi,Mixed Red & Yellow,Tubewell,Local,6400.0,1102.8,22.37666667,605888.0,1600.0,2750.0,0.489166667
2002,Odisha,Sundargarh,Coriander,Whole Year,Mixed Red & Yellow,Tubewell,Hybrid,18880.0,1102.8,25.0,1787369.6,4720.0,8950.0,0.472333333
2002,Odisha,Sundargarh,Dry Chillies,Whole Year,Mixed Red & Yellow,Lift,Hybrid,74970.0,1102.8,25.0,7097409.9,18742.5,62910.0,0.834333333
2002,Odisha,Sundargarh,Garlic,Whole Year,Mixed Red & Yellow,Lift,Hybrid,10700.0,1102.8,25.0,1012969.0,2675.0,33830.0,3.16
2002,Odisha,Sundargarh,Ginger,Kharif,Lateritic,Lift,Hybrid,15340.0,1102.8,26.684,1452237.8,3835.0,29490.0,1.828
2002,Odisha,Sundargarh,Gram,Rabi,Lateritic,Lift,Local,21040.0,1102.8,22.37666667,1991856.8,5260.0,13020.0,0.489310345
2002,Odisha,Sundargarh,Groundnut,Kharif,Mixed Red & Yellow,Lift,Hybrid,56137.0,1102.8,26.684,5314489.79,14034.25,48835.0,0.863
2002,Odisha,Sundargarh,Horse-Gram,Kharif,Lateritic,Lift,Hybrid,75952.0,1102.8,26.684,7190375.84,18988.0,14322.0,0.222666667
2002,Odisha,Sundargarh,Jowar,Kharif,Lateritic,Lift,Hybrid,11000.0,1102.8,26.684,1041370.0,2750.0,5720.0,0.5605
2002,Odisha,Sundargarh,Jute,Kharif,Lateritic,Lift,Local,5610.0,1102.8,26.684,531098.7,1402.5,51209.0,8.91875
2002,Odisha,Sundargarh,Linseed,Rabi,Lateritic,Tubewell,Hybrid,16530.0,1102.8,22.37666667,1564895.1,4132.5,5410.0,0.329285714
2002,Odisha,Sundargarh,Maize,Kharif,Lateritic,Lift,Hybrid,43100.0,1102.8,26.684,4080277.0,10775.0,42400.0,0.9248
2002,Odisha,Sundargarh,Masoor,Rabi,Mixed Red & Yellow,Lift,Hybrid,3810.0,1102.8,22.37666667,360692.7,952.5,1400.0,0.36
2002,Odisha,Sundargarh,Moong(Green Gram),Kharif,Mixed Red & Yellow,Lift,Hybrid,168305.0,1102.8,26.684,15933434.35,42076.25,38348.0,0.205666667
2002,Odisha,Sundargarh,Niger Seed,Kharif,Lateritic,Tubewell,Hybrid,98060.0,1102.8,26.684,9283340.2,24515.0,15560.0,0.247272727
2002,Odisha,Sundargarh,Niger Seed,Rabi,Lateritic,Tubewell,Hybrid,19930.0,1102.8,22.37666667,1886773.1,4982.5,5810.0,0.330909091
2002,Odisha,Sundargarh,Onion,Whole Year,Lateritic,Tubewell,Hybrid,26410.0,1102.8,25.0,2500234.7,6602.5,238790.0,8.852666667
2002,Odisha,Sundargarh,Other  Rabi Pulses,Rabi,Lateritic,Lift,Local,26900.0,1102.8,22.37666667,2546623.0,6725.0,15730.0,0.592962963
2002,Odisha,Sundargarh,Other Kharif Pulses,Kharif,Lateritic,Lift,Local,20790.0,1102.8,26.684,1968189.3,5197.5,10461.0,0.455555556
2002,Odisha,Sundargarh,Potato,Whole Year,Mixed Red & Yellow,Tubewell,Hybrid,7076.0,1102.8,25.0,669884.92,1769.0,70320.0,8.908214286
2002,Odisha,Sundargarh,Ragi,Kharif,Mixed Red & Yellow,Lift,Local,77095.0,1102.8,26.684,7298583.65,19273.75,35504.0,0.387692308
2002,Odisha,Sundargarh,Rapeseed &Mustard,Rabi,Lateritic,Lift,Local,12193.0,1102.8,22.37666667,1154311.31,3048.25,1604.0,0.118333333
2002,Odisha,Sundargarh,Rice,Kharif,Mixed Red & Yellow,Tubewell,Local,4273000.0,1102.8,26.684,404524910.0,1068250.0,3278000.0,0.753333333
2002,Odisha,Sundargarh,Safflower,Rabi,Mixed Red & Yellow,Lift,Local,1250.0,1102.8,22.37666667,118337.5,312.5,500.0,0.51
2002,Odisha,Sundargarh,Sesamum,Kharif,Mixed Red & Yellow,Tubewell,Hybrid,43471.0,1102.8,26.684,4115399.57,10867.75,7022.0,0.203448276
2002,Odisha,Sundargarh,Small Millets,Kharif,Mixed Red & Yellow,Lift,Local,30440.0,1102.8,26.684,2881754.8,7610.0,11440.0,0.394705882
2002,Odisha,Sundargarh,Sugarcane,Whole Year,Mixed Red & Yellow,Lift,Hybrid,14177.0,1102.8,25.0,1342136.59,3544.25,753194.0,52.07642857
2002,Odisha,Sundargarh,Sunflower,Kharif,Mixed Red & Yellow,Tubewell,Local,50.0,1102.8,26.684,4733.5,12.5,30.0,0.666666667
2002,Odisha,Sundargarh,Sunflower,Rabi,Lateritic,Lift,Hybrid,3860.0,1102.8,22.37666667,365426.2,965.0,2610.0,0.599655172
2002,Odisha,Sundargarh,Sweet Potato,Whole Year,Lateritic,Lift,Local,46890.0,1102.8,25.0,4439076.3,11722.5,384260.0,8.228666667
2002,Odisha,Sundargarh,Tobacco,Whole Year,Lateritic,Lift,Hybrid,4090.0,1102.8,25.0,387200.3,1022.5,2600.0,0.522222222
2002,Odisha,Sundargarh,Turmeric,Whole Year,Mixed Red & Yellow,Lift,Hybrid,23640.0,1102.8,25.0,2237998.8,5910.0,33700.0,2.164827586
2002,Odisha,Sundargarh,Urad,Kharif,Mixed Red & Yellow,Lift,Hybrid,117293.0,1102.8,26.684,11104128.31,29323.25,27067.0,0.202333333
2002,Odisha,Sundargarh,Wheat,Rabi,Lateritic,Tubewell,Hybrid,4627.0,1102.8,22.37666667,438038.09,1156.75,5767.0,1.133636364
2003,Odisha,Sundargarh,Arhar/Tur,Kharif,Lateritic,Tubewell,Hybrid,136540.0,1648.2,26.558,13514729.2,32769.6,95590.0,0.682068966
2003,Odisha,Sundargarh,Bajra,Kharif,Mixed Red & Yellow,Lift,Local,3270.0,1648.2,26.558,323664.6,784.8,1720.0,0.538333333
2003,Odisha,Sundargarh,Castor Seed,Kharif,Mixed Red & Yellow,Tubewell,Local,10900.0,1648.2,26.558,1078882.0,2616.0,5590.0,0.480769231
2003,Odisha,Sundargarh,Castor Seed,Rabi,Lateritic,Lift,Local,6830.0,1648.2,22.14166667,676033.4,1639.2,3050.0,0.486
2003,Odisha,Sundargarh,Coriander,Whole Year,Mixed Red & Yellow,Lift,Local,19010.0,1648.2,24.72,1881609.8,4562.4,9000.0,0.480666667
2003,Odisha,Sundargarh,Dry Chillies,Whole Year,Lateritic,Tubewell,Local,75040.0,1648.2,24.72,7427459.2,18009.6,63180.0,0.838666667
2003,Odisha,Sundargarh,Garlic,Whole Year,Mixed Red & Yellow,Tubewell,Hybrid,10850.0,1648.2,24.72,1073933.0,2604.0,34320.0,3.144666667
2003,Odisha,Sundargarh,Ginger,Kharif,Mixed Red & Yellow,Lift,Local,15480.0,1648.2,26.558,1532210.4,3715.2,30020.0,1.810333333
2003,Odisha,Sundargarh,Gram,Rabi,Lateritic,Tubewell,Local,28570.0,1648.2,22.14166667,2827858.6,6856.8,17670.0,0.505172414
2003,Odisha,Sundargarh,Groundnut,Kharif,Lateritic,Lift,Hybrid,77176.0,1648.2,26.558,7638880.48,18522.24,93133.0,1.084
2003,Odisha,Sundargarh,Horse-Gram,Kharif,Mixed Red & Yellow,Tubewell,Hybrid,87826.0,1648.2,26.558,8693017.48,21078.24,24752.0,0.293103448
2003,Odisha,Sundargarh,Jowar,Kharif,Lateritic,Lift,Local,11090.0,1648.2,26.558,1097688.2,2661.6,6380.0,0.604
2003,Odisha,Sundargarh,Jute,Kharif,Lateritic,Lift,Hybrid,2590.0,1648.2,26.558,256358.2,621.6,18148.0,7.076666667
2003,Odisha,Sundargarh,Linseed,Rabi,Lateritic,Tubewell,Local,18240.0,1648.2,22.14166667,1805395.2,4377.6,7180.0,0.33
2003,Odisha,Sundargarh,Maize,Kharif,Lateritic,Tubewell,Hybrid,55549.0,1648.2,26.558,5498240.02,13331.76,78744.0,0.887307692
2003,Odisha,Sundargarh,Maize,Rabi,Lateritic,Lift,Local,13760.0,1648.2,22.14166667,1361964.8,3302.4,18180.0,1.32
2003,Odisha,Sundargarh,Masoor,Rabi,Lateritic,Tubewell,Hybrid,5860.0,1648.2,22.14166667,580022.8,1406.4,2430.0,0.4025
2003,Odisha,Sundargarh,Moong(Green Gram),Kharif,Lateritic,Tubewell,Local,257261.0,1648.2,26.558,25463693.78,61742.64,60081.0,0.229333333
2003,Odisha,Sundargarh,Niger Seed,Kharif,Lateritic,Tubewell,Hybrid,110640.0,1648.2,26.558,10951147.2,26553.6,25660.0,0.277
2003,Odisha,Sundargarh,Niger Seed,Rabi,Lateritic,Lift,Hybrid,19610.0,1648.2,22.14166667,1940997.8,4706.4,6170.0,0.38
2003,Odisha,Sundargarh,Onion,Whole Year,Mixed Red & Yellow,Lift,Local,26550.0,1648.2,24.72,2627919.0,6372.0,240340.0,8.845666667
2003,Odisha,Sundargarh,Other  Rabi Pulses,Rabi,Lateritic,Lift,Local,35250.0,1648.2,22.14166667,3489045.0,8460.0,20190.0,0.582592593
2003,Odisha,Sundargarh,Other Kharif Pulses,Kharif,Lateritic,Lift,Hybrid,27280.0,1648.2,26.558,2700174.4,6547.2,15020.0,0.506428571
2003,Odisha,Sundargarh,Potato,Whole Year,Mixed Red & Yellow,Tubewell,Local,7303.0,1648.2,24.72,722850.94,1752.72,75823.0,9.688965517
2003,Odisha,Sundargarh,Ragi,Kharif,Lateritic,Lift,Local,70490.0,1648.2,26.558,6977100.2,16917.6,44575.0,0.4768
2003,Odisha,Sundargarh,Rapeseed &Mustard,Rabi,Mixed Red & Yellow,Lift,Hybrid,15907.0,1648.2,22.14166667,1574474.86,3817.68,3065.0,0.169310345
2003,Odisha,Sundargarh,Rice,Kharif,Lateritic,Lift,Local,4501000.0,1648.2,26.558,445508980.0,1080240.0,6801000.0,1.516333333
2003,Odisha,Sundargarh,Safflower,Rabi,Mixed Red & Yellow,Tubewell,Hybrid,1620.0,1648.2,22.14166667,160347.6,388.8,710.0,0.42875
2003,Odisha,Sundargarh,Sesamum,Kharif,Mixed Red & Yellow,Tubewell,Local,37716.0,1648.2,26.558,3733129.68,9051.84,7776.0,0.219333333
2003,Odisha,Sundargarh,Small Millets,Kharif,Lateritic,Tubewell,Hybrid,26570.0,1648.2,26.558,2629898.6,6376.8,11510.0,0.435789474
2003,Odisha,Sundargarh,Sugarcane,Whole Year,Mixed Red & Yellow,Lift,Hybrid,14565.0,1648.2,24.72,1441643.7,3495.6,858096.0,54.54655172
2003,Odisha,Sundargarh,Sunflower,Kharif,Mixed Red & Yellow,Tubewell,Local,820.0,1648.2,26.558,81163.6,196.8,470.0,0.608461538
2003,Odisha,Sundargarh,Sunflower,Rabi,Lateritic,Tubewell,Local,5230.0,1648.2,22.14166667,517665.4,1255.2,3920.0,0.647931034
2003,Odisha,Sundargarh,Sweet Potato,Whole Year,Lateritic,Lift,Hybrid,47030.0,1648.2,24.72,4655029.4,11287.2,393560.0,8.454333333
2003,Odisha,Sundargarh,Tobacco,Whole Year,Mixed Red & Yellow,Lift,Local,5310.0,1648.2,24.72,525583.8,1274.4,3490.0,0.537
2003,Odisha,Sundargarh,Turmeric,Whole Year,Mixed Red & Yellow,Lift,Hybrid,23780.0,1648.2,24.72,2353744.4,5707.2,56420.0,2.241
2003,Odisha,Sundargarh,Urad,Kharif,Lateritic,Lift,Local,135994.0,1648.2,26.558,13460686.12,32638.56,36794.0,0.256333333
2003,Odisha,Sundargarh,Wheat,Rabi,Mixed Red & Yellow,Tubewell,Local,5129.0,1648.2,22.14166667,507668.42,1230.96,7517.0,1.377407407
2004,Odisha,Sundargarh,Bajra,Kharif,Mixed Red & Yellow,Lift,Local,3155.0,1290.4,26.312,341812.7,662.55,1609.0,0.499230769
2004,Odisha,Sundargarh,Castor Seed,Kharif,Lateritic,Tubewell,Hybrid,11117.0,1290.4,26.312,1204415.78,2334.57,5670.0,0.461071429
2004,Odisha,Sundargarh,Castor Seed,Rabi,Mixed Red & Yellow,Lift,Local,6956.0,1290.4,22.27333333,753613.04,1460.76,3510.0,0.446666667
2004,Odisha,Sundargarh,Coriander,Whole Year,Lateritic,Lift,Local,19060.0,1290.4,24.74,2064960.4,4002.6,9107.0,0.482333333
2004,Odisha,Sundargarh,Dry Chillies,Whole Year,Lateritic,Lift,Local,76113.0,1290.4,24.74,8246082.42,15983.73,63240.0,0.830666667
2004,Odisha,Sundargarh,Garlic,Whole Year,Lateritic,Tubewell,Hybrid,11044.0,1290.4,24.74,1196506.96,2319.24,34918.0,3.158
2004,Odisha,Sundargarh,Ginger,Kharif,Mixed Red & Yellow,Lift,Local,15674.0,1290.4,26.312,1698121.16,3291.54,30368.0,1.825666667
2004,Odisha,Sundargarh,Gram,Rabi,Lateritic,Lift,Local,31811.0,1290.4,22.27333333,3446403.74,6680.31,19941.0,0.536
2004,Odisha,Sundargarh,Groundnut,Autumn,Mixed Red & Yellow,Lift,Hybrid,30494.0,1290.4,22.24,3303719.96,6403.74,25117.0,0.715769231
2004,Odisha,Sundargarh,Groundnut,Summer,Mixed Red & Yellow,Lift,Hybrid,54029.0,1290.4,27.06,5853501.86,11346.09,74074.0,1.136551724
2004,Odisha,Sundargarh,Groundnut,Winter,Lateritic,Lift,Hybrid,3187.0,1290.4,20.7,345279.58,669.27,3522.0,1.036842105
2004,Odisha,Sundargarh,Horse-Gram,Summer,Lateritic,Lift,Local,240.0,1290.4,27.06,26001.6,50.4,62.0,0.21
2004,Odisha,Sundargarh,Horse-Gram,Winter,Lateritic,Lift,Local,78105.0,1290.4,20.7,8461895.7,16402.05,20792.0,0.301666667
2004,Odisha,Sundargarh,Jowar,Kharif,Lateritic,Tubewell,Local,10071.0,1290.4,26.312,1091092.14,2114.91,5451.0,0.5245
2004,Odisha,Sundargarh,Jute,Autumn,Lateritic,Tubewell,Local,2520.0,1290.4,22.24,273016.8,529.2,24728.0,8.1725
2004,Odisha,Sundargarh,Linseed,Rabi,Lateritic,Lift,Hybrid,22376.0,1290.4,22.27333333,2424215.84,4698.96,8529.0,0.355625
2004,Odisha,Sundargarh,Maize,Autumn,Lateritic,Tubewell,Local,58692.0,1290.4,22.24,6358691.28,12325.32,94954.0,1.0572
2004,Odisha,Sundargarh,Maize,Summer,Mixed Red & Yellow,Lift,Local,2071.0,1290.4,27.06,224372.14,434.91,4226.0,1.267727273
2004,Odisha,Sundargarh,Maize,Winter,Mixed Red & Yellow,Tubewell,Local,1575.0,1290.4,20.7,170635.5,330.75,3107.0,1.461538462
2004,Odisha,Sundargarh,Masoor,Rabi,Mixed Red & Yellow,Tubewell,Local,10400.0,1290.4,22.27333333,1126736.0,2184.0,4130.0,0.393333333
2004,Odisha,Sundargarh,Moong(Green Gram),Autumn,Mixed Red & Yellow,Tubewell,Hybrid,18750.0,1290.4,22.24,2031375.0,3937.5,4373.0,0.171176471
2004,Odisha,Sundargarh,Moong(Green Gram),Summer,Mixed Red & Yellow,Tubewell,Local,111395.0,1290.4,27.06,12068534.3,23392.95,35257.0,0.275
2004,Odisha,Sundargarh,Moong(Green Gram),Winter,Mixed Red & Yellow,Tubewell,Hybrid,82486.0,1290.4,20.7,8936533.24,17322.06,16515.0,0.196666667
2004,Odisha,Sundargarh,Niger Seed,Rabi,Lateritic,Tubewell,Hybrid,123617.0,1290.4,22.27333333,13392665.78,25959.57,33969.0,0.31
2004,Odisha,Sundargarh,Onion,Whole Year,Lateritic,Tubewell,Local,26684.0,1290.4,24.74,2890944.56,5603.64,241852.0,8.963333333
2004,Odisha,Sundargarh,Other  Rabi Pulses,Rabi,Mixed Red & Yellow,Lift,Hybrid,41790.0,1290.4,22.27333333,4527528.6,8775.9,25599.0,0.598666667
2004,Odisha,Sundargarh,Potato,Winter,Lateritic,Lift,Hybrid,8506.0,1290.4,20.7,921540.04,1786.26,80770.0,8.655
2004,Odisha,Sundargarh,Ragi,Autumn,Mixed Red & Yellow,Lift,Hybrid,24161.0,1290.4,22.24,2617602.74,5073.81,15814.0,0.548571429
2004,Odisha,Sundargarh,Ragi,Summer,Lateritic,Tubewell,Local,261.0,1290.4,27.06,28276.74,54.81,213.0,0.802
2004,Odisha,Sundargarh,Ragi,Winter,Mixed Red & Yellow,Tubewell,Local,39385.0,1290.4,20.7,4266970.9,8270.85,24820.0,0.472142857
2004,Odisha,Sundargarh,Rapeseed &Mustard,Winter,Mixed Red & Yellow,Tubewell,Local,15863.0,1290.4,20.7,1718597.42,3331.23,3029.0,0.159
2004,Odisha,Sundargarh,Rice,Autumn,Lateritic,Tubewell,Local,824000.0,1290.4,22.24,89272160.0,173040.0,677000.0,0.98
2004,Odisha,Sundargarh,Rice,Summer,Mixed Red & Yellow,Lift,Hybrid,293000.0,1290.4,27.06,31743620.0,61530.0,652000.0,1.938148148
2004,Odisha,Sundargarh,Rice,Winter,Lateritic,Tubewell,Hybrid,3375000.0,1290.4,20.7,365647500.0,708750.0,5207000.0,1.511333333
2004,Odisha,Sundargarh,Safflower,Rabi,Mixed Red & Yellow,Lift,Hybrid,1804.0,1290.4,22.27333333,195445.36,378.84,1092.0,0.498
2004,Odisha,Sundargarh,Sesamum,Autumn,Lateritic,Lift,Local,4001.0,1290.4,22.24,433468.34,840.21,978.0,0.199375
2004,Odisha,Sundargarh,Sesamum,Summer,Mixed Red & Yellow,Lift,Hybrid,8284.0,1290.4,27.06,897488.56,1739.64,2187.0,0.283076923
2004,Odisha,Sundargarh,Sesamum,Winter,Lateritic,Tubewell,Local,36428.0,1290.4,20.7,3946609.52,7649.88,7719.0,0.164583333
2004,Odisha,Sundargarh,Small Millets,Kharif,Lateritic,Tubewell,Hybrid,24875.0,1290.4,26.312,2694957.5,5223.75,11098.0,0.453684211
2004,Odisha,Sundargarh,Sugarcane,Winter,Lateritic,Lift,Hybrid,14486.0,1290.4,20.7,1569413.24,3042.06,926085.0,56.76321429
2004,Odisha,Sundargarh,Sunflower,Rabi,Mixed Red & Yellow,Lift,Local,7578.0,1290.4,22.27333333,821000.52,1591.38,5845.0,0.65137931
2004,Odisha,Sundargarh,Sweet Potato,Whole Year,Mixed Red & Yellow,Lift,Local,47112.0,1290.4,24.74,5104114.08,9893.52,394287.0,8.469666667
2004,Odisha,Sundargarh,Tobacco,Whole Year,Mixed Red & Yellow,Tubewell,Local,4760.0,1290.4,24.74,515698.4,999.6,3247.0,0.561
2004,Odisha,Sundargarh,Turmeric,Whole Year,Mixed Red & Yellow,Lift,Local,23860.0,1290.4,24.74,2584992.4,5010.6,56768.0,2.249333333
2004,Odisha,Sundargarh,Urad,Autumn,Mixed Red & Yellow,Lift,Hybrid,27222.0,1290.4,22.24,2949231.48,5716.62,5867.0,0.199047619
2004,Odisha,Sundargarh,Urad,Summer,Lateritic,Lift,Hybrid,4605.0,1290.4,27.06,498905.7,967.05,1886.0,0.289
2004,Odisha,Sundargarh,Urad,Winter,Lateritic,Tubewell,Local,92216.0,1290.4,20.7,9990681.44,19365.36,24915.0,0.230344828
2004,Odisha,Sundargarh,Wheat,Summer,Mixed Red & Yellow,Tubewell,Local,4054.0,1290.4,27.06,439210.36,851.34,5313.0,1.266071429
2005,Odisha,Sundargarh,Groundnut,Autumn,Lateritic,Tubewell,Hybrid,34909.0,1503.4,21.93,4186287.28,7330.89,28983.0,0.706
2005,Odisha,Sundargarh,Groundnut,Summer,Lateritic,Tubewell,Hybrid,52720.0,1503.4,26.33,6322182.4,11071.2,74525.0,1.252758621
2005,Odisha,Sundargarh,Groundnut,Winter,Lateritic,Lift,Hybrid,3171.0,1503.4,20.50333333,380266.32,665.91,2831.0,0.913157895
2005,Odisha,Sundargarh,Horse-Gram,Summer,Mixed Red & Yellow,Lift,Hybrid,439.0,1503.4,26.33,52644.88,92.19,83.0,0.217777778
2005,Odisha,Sundargarh,Horse-Gram,Winter,Mixed Red & Yellow,Tubewell,Hybrid,75000.0,1503.4,20.50333333,8994000.0,15750.0,20905.0,0.287666667
2005,Odisha,Sundargarh,Jute,Autumn,Mixed Red & Yellow,Lift,Hybrid,2724.0,1503.4,21.93,326662.08,572.04,24644.0,8.301428571
2005,Odisha,Sundargarh,Maize,Autumn,Mixed Red & Yellow,Lift,Local,56216.0,1503.4,21.93,6741422.72,11805.36,85608.0,0.9388
2005,Odisha,Sundargarh,Maize,Summer,Lateritic,Tubewell,Hybrid,1585.0,1503.4,26.33,190073.2,332.85,3455.0,1.497142857
2005,Odisha,Sundargarh,Maize,Winter,Lateritic,Tubewell,Local,5786.0,1503.4,20.50333333,693857.12,1215.06,12841.0,1.32
2005,Odisha,Sundargarh,Moong(Green Gram),Autumn,Mixed Red & Yellow,Lift,Hybrid,20063.0,1503.4,21.93,2405954.96,4213.23,4344.0,0.175333333
2005,Odisha,Sundargarh,Moong(Green Gram),Summer,Mixed Red & Yellow,Lift,Hybrid,132266.0,1503.4,26.33,15861338.72,27775.86,42509.0,0.2875
2005,Odisha,Sundargarh,Moong(Green Gram),Winter,Mixed Red & Yellow,Tubewell,Hybrid,104909.0,1503.4,20.50333333,12580687.28,22030.89,19319.0,0.239259259
2005,Odisha,Sundargarh,Potato,Winter,Lateritic,Tubewell,Hybrid,8305.0,1503.4,20.50333333,995935.6,1744.05,75078.0,8.475517241
2005,Odisha,Sundargarh,Ragi,Autumn,Mixed Red & Yellow,Lift,Hybrid,26366.0,1503.4,21.93,3161810.72,5536.86,16419.0,0.526842105
2005,Odisha,Sundargarh,Ragi,Summer,Mixed Red & Yellow,Tubewell,Local,226.0,1503.4,26.33,27101.92,47.46,180.0,0.693333333
2005,Odisha,Sundargarh,Ragi,Winter,Mixed Red & Yellow,Tubewell,Hybrid,38975.0,1503.4,20.50333333,4673882.0,8184.75,23717.0,0.476470588
2005,Odisha,Sundargarh,Rapeseed &Mustard,Winter,Lateritic,Lift,Hybrid,17401.0,1503.4,20.50333333,2086727.92,3654.21,3330.0,0.172333333
2005,Odisha,Sundargarh,Rice,Autumn,Lateritic,Lift,Hybrid,781000.0,1503.4,21.93,93657520.0,164010.0,681000.0,1.016428571
2005,Odisha,Sundargarh,Rice,Summer,Mixed Red & Yellow,Lift,Local,325000.0,1503.4,26.33,38974000.0,68250.0,702000.0,2.04
2005,Odisha,Sundargarh,Rice,Winter,Mixed Red & Yellow,Tubewell,Hybrid,3373000.0,1503.4,20.50333333,404490160.0,708330.0,5475000.0,1.639666667
2005,Odisha,Sundargarh,Sesamum,Autumn,Mixed Red & Yellow,Lift,Local,3014.0,1503.4,21.93,361438.88,632.94,417.0,0.171176471
2005,Odisha,Sundargarh,Sesamum,Summer,Mixed Red & Yellow,Tubewell,Local,10331.0,1503.4,26.33,1238893.52,2169.51,2788.0,0.284615385
2005,Odisha,Sundargarh,Sesamum,Winter,Lateritic,Tubewell,Hybrid,41341.0,1503.4,20.50333333,4957612.72,8681.61,9837.0,0.21125
2005,Odisha,Sundargarh,Sugarcane,Winter,Mixed Red & Yellow,Lift,Hybrid,16332.0,1503.4,20.50333333,1958533.44,3429.72,1073011.0,57.81310345
2005,Odisha,Sundargarh,Urad,Autumn,Lateritic,Lift,Hybrid,27147.0,1503.4,21.93,3255468.24,5700.87,5411.0,0.202380952
2005,Odisha,Sundargarh,Urad,Summer,Lateritic,Tubewell,Hybrid,6116.0,1503.4,26.33,733430.72,1284.36,2458.0,0.33
2005,Odisha,Sundargarh,Urad,Winter,Mixed Red & Yellow,Tubewell,Local,100077.0,1503.4,20.50333333,12001233.84,21016.17,25771.0,0.252666667
2005,Odisha,Sundargarh,Wheat,Summer,Lateritic,Tubewell,Hybrid,3276.0,1503.4,26.33,392857.92,687.96,4486.0,1.2124
2006,Odisha,Sundargarh,Groundnut,Autumn,Mixed Red & Yellow,Lift,Hybrid,32928.0,1716.9,22.66,4205234.88,7244.16,28796.0,0.781666667
2006,Odisha,Sundargarh,Groundnut,Summer,Mixed Red & Yellow,Lift,Local,42429.0,1716.9,26.52,5418607.59,9334.38,54800.0,1.179285714
2006,Odisha,Sundargarh,Groundnut,Winter,Mixed Red & Yellow,Lift,Local,3535.0,1716.9,21.77333333,451454.85,777.7,4056.0,0.965789474
2006,Odisha,Sundargarh,Horse-Gram,Summer,Lateritic,Lift,Local,197.0,1716.9,26.52,25158.87,43.34,25.0,0.242857143
2006,Odisha,Sundargarh,Horse-Gram,Winter,Mixed Red & Yellow,Tubewell,Local,73305.0,1716.9,21.77333333,9361781.55,16127.1,21142.0,0.300666667
2006,Odisha,Sundargarh,Jute,Autumn,Mixed Red & Yellow,Tubewell,Local,4858.0,1716.9,22.66,620415.18,1068.76,47835.0,8.724285714
2006,Odisha,Sundargarh,Maize,Autumn,Mixed Red & Yellow,Tubewell,Local,53460.0,1716.9,22.66,6827376.6,11761.2,82868.0,0.964583333
2006,Odisha,Sundargarh,Maize,Summer,Lateritic,Lift,Local,1916.0,1716.9,26.52,244692.36,421.52,4497.0,1.6265
2006,Odisha,Sundargarh,Maize,Winter,Mixed Red & Yellow,Tubewell,Hybrid,5894.0,1716.9,21.77333333,752722.74,1296.68,15471.0,1.662857143
2006,Odisha,Sundargarh,Moong(Green Gram),Autumn,Mixed Red & Yellow,Lift,Hybrid,22715.0,1716.9,22.66,2900932.65,4997.3,5201.0,0.20125
2006,Odisha,Sundargarh,Moong(Green Gram),Summer,Mixed Red & Yellow,Tubewell,Hybrid,127125.0,1716.9,26.52,16235133.75,27967.5,34313.0,0.278275862
2006,Odisha,Sundargarh,Moong(Green Gram),Winter,Mixed Red & Yellow,Lift,Hybrid,85385.0,1716.9,21.77333333,10904518.35,18784.7,17673.0,0.23862069
2006,Odisha,Sundargarh,Potato,Winter,Lateritic,Tubewell,Local,8176.0,1716.9,21.77333333,1044156.96,1798.72,79316.0,8.693793103
2006,Odisha,Sundargarh,Ragi,Autumn,Mixed Red & Yellow,Tubewell,Local,24822.0,1716.9,22.66,3170017.62,5460.84,15419.0,0.5665
